Datetime,Open,High,Low,Close,Volume
2019-02-17 03:00:00,3626.94,3640.83,3626.94,3634.46,2143147.32
2019-02-17 04:00:00,3634.46,3637.03,3629.65,3636.93,1258008.15
2019-02-17 05:00:00,3636.93,3639.14,3629.27,3631.49,844935.74
2019-02-17 06:00:00,3631.49,3632.1,3626.26,3627.92,1191757.28
2019-02-17 07:00:00,3627.92,3629.55,3613.19,3615.65,2283114.67
2019-02-17 08:00:00,3615.65,3629.19,3613.43,3622.75,2576713.35
2019-02-17 09:00:00,3622.75,3629.55,3615.09,3627.9,1561316.68
2019-02-17 10:00:00,3627.9,3632.49,3625.74,3628.45,1744528.45
2019-02-17 11:00:00,3628.45,3631.56,3627.29,3629.75,1389166.03
2019-02-17 12:00:00,3629.75,3641.56,3626.79,3638.26,1753023.91
2019-02-17 13:00:00,3638.26,3641.15,3633.36,3640.84,1561005.64
2019-02-17 14:00:00,3640.84,3642.95,3632.19,3637.17,1570714.8
2019-02-17 15:00:00,3637.17,3643.21,3637,3640.91,1646944.01
2019-02-17 16:00:00,3640.91,3643.57,3636.91,3637.55,1408590.97
2019-02-17 17:00:00,3637.55,3645,3636.68,3641.22,1340175.05
2019-02-17 18:00:00,3641.22,3699,3620,3627.65,7413019.99
2019-02-17 19:00:00,3627.65,3638.35,3618.85,3624.38,2470072.02
2019-02-17 20:00:00,3624.38,3627.94,3611,3612.92,3727582.12
2019-02-17 21:00:00,3612.92,3617.44,3600,3613.08,3087360.55
2019-02-17 22:00:00,3613.08,3626.02,3613.07,3622.26,1892770.47
2019-02-17 23:00:00,3622.26,3626.95,3620.46,3622.05,1354431.28
2019-02-18 00:00:00,3622.05,3630,3616.8,3621.11,2309376.76
2019-02-18 01:00:00,3621.11,3627.94,3620.63,3626.8,1213093.44
2019-02-18 02:00:00,3626.8,3627.09,3611,3616.64,1710305.09
2019-02-18 03:00:00,3616.64,3623.15,3611,3621.28,1286386.31
2019-02-18 04:00:00,3621.28,3625.55,3617.31,3622.11,1174538.38
2019-02-18 05:00:00,3622.11,3644.63,3620.81,3628.42,2736956.77
2019-02-18 06:00:00,3628.42,3653.31,3621,3641.92,2200605.16
2019-02-18 07:00:00,3641.92,3684.49,3641.65,3668.51,3856755.08
2019-02-18 08:00:00,3668.51,3708.09,3657.4,3700.78,4826883.12
2019-02-18 09:00:00,3700.78,3777,3668.68,3694.12,7943991.93
2019-02-18 10:00:00,3694.12,3722.16,3688.6,3715.05,3793715.61
2019-02-18 11:00:00,3715.05,3740,3712.94,3732.43,4959263.65
2019-02-18 12:00:00,3732.43,3737.98,3707.15,3718.14,3058832.47
2019-02-18 13:00:00,3718.14,3720,3703.69,3719.84,2664478.53
2019-02-18 14:00:00,3719.84,3735.99,3712.88,3731.24,2246728.44
2019-02-18 15:00:00,3731.24,3760,3730.06,3731.65,2292985.06
2019-02-18 16:00:00,3731.65,3754.29,3729.9,3734.05,1367119.11
2019-02-18 17:00:00,3734.05,3757.64,3733,3743.29,918160.03
2019-02-18 18:00:00,3743.29,3750.34,3720.57,3727.05,2232680.39
2019-02-18 19:00:00,3727.05,3758.23,3726.92,3742.98,3580813.82
2019-02-18 20:00:00,3742.98,3774.18,3731.05,3768.2,6158418.7
2019-02-18 21:00:00,3768.2,3844,3753.22,3822.01,9839674.48
2019-02-18 22:00:00,3822.01,3845.99,3800,3809.48,6244921.62
2019-02-18 23:00:00,3809.48,3828.88,3793.9,3823.42,4454700.22
2019-02-19 00:00:00,3823.42,3921,3822.87,3873.02,10512197.59
2019-02-19 01:00:00,3873.02,3902.1,3847,3885.65,4746818.79
2019-02-19 02:00:00,3885.65,3916.51,3880.37,3905.01,5731608.49
2019-02-19 03:00:00,3905.01,3919.44,3900,3900,3812980.74
2019-02-19 04:00:00,3900,3906,3887.05,3901.11,3872722.78
2019-02-19 05:00:00,3901.11,3911.49,3885.15,3886.92,2042760.8
2019-02-19 06:00:00,3886.92,3894.16,3855,3891.31,3259103.83
2019-02-19 07:00:00,3891.31,3905,3885.05,3899.54,2999712.73
2019-02-19 08:00:00,3899.54,3972.41,3897.69,3948.19,7566947.51
2019-02-19 09:00:00,3948.19,3948.65,3858.8,3877.58,7966164.05
2019-02-19 10:00:00,3877.58,3895.1,3870.65,3872.08,3272435.22
2019-02-19 11:00:00,3872.08,3888.46,3870.72,3884.98,2639647.39
2019-02-19 12:00:00,3884.98,3904,3879.25,3897.75,2855170.15
2019-02-19 13:00:00,3897.75,3905,3878.85,3890.85,3013444.47
2019-02-19 14:00:00,3890.85,3902.16,3886.85,3899.79,2394333.25
2019-02-19 15:00:00,3899.79,3915,3898.4,3915,3270654.19
2019-02-19 16:00:00,3915,3919,3888.32,3911.89,2818782.17
2019-02-19 17:00:00,3911.89,3919,3879.95,3893.22,3562571.98
2019-02-19 18:00:00,3893.22,3900,3874.45,3893.69,2886214.76
2019-02-19 19:00:00,3893.69,3899.44,3888.25,3898,1946498.2
2019-02-19 20:00:00,3898,3916.49,3897.95,3913.26,2414682.3
2019-02-19 21:00:00,3913.26,3986.93,3903,3970,7769996.03
2019-02-19 22:00:00,3970,4001,3934.52,3951.75,9413160.27
2019-02-19 23:00:00,3951.75,3981.65,3949.25,3970.84,3245402.6
2019-02-20 00:00:00,3970.84,3985,3963.33,3965.37,7695676.76
2019-02-20 01:00:00,3965.37,3969.01,3945.39,3963.05,2829580.92
2019-02-20 02:00:00,3963.05,3963.05,3945,3949.92,2058197.94
2019-02-20 03:00:00,3949.92,3970.38,3948.2,3967.66,1835999.35
2019-02-20 04:00:00,3967.66,3967.95,3948,3949.88,1710558.56
2019-02-20 05:00:00,3949.88,3964,3901,3915.72,2940991.04
2019-02-20 06:00:00,3915.72,3949.61,3914.53,3937.13,2823855.8
2019-02-20 07:00:00,3937.13,3937.13,3908,3909.87,2662859.31
2019-02-20 08:00:00,3909.87,3919.31,3877.77,3894.27,3370945.04
2019-02-20 09:00:00,3894.27,3913,3879.21,3911.67,2920781.43
2019-02-20 10:00:00,3911.67,3915,3898.25,3914.98,2717438.92
2019-02-20 11:00:00,3914.98,3928.3,3910,3913.53,2582530.26
2019-02-20 12:00:00,3913.53,3920.05,3900,3900.68,1770189.61
2019-02-20 13:00:00,3900.68,3908.61,3891.5,3904.49,2773565.57
2019-02-20 14:00:00,3904.49,3911.97,3894.7,3903.22,5704516.13
2019-02-20 15:00:00,3903.22,3950,3902,3913.24,3007340.32
2019-02-20 16:00:00,3913.24,3940,3907.81,3935.44,2852393.82
2019-02-20 17:00:00,3935.44,3941.14,3922.02,3934.52,3466951.96
2019-02-20 18:00:00,3934.52,3976,3926.14,3967.05,6006956.3
2019-02-20 19:00:00,3967.05,3970.22,3946,3958.81,3564300.98
2019-02-20 20:00:00,3958.81,3974.67,3952.83,3970.48,4355847.46
2019-02-20 21:00:00,3970.48,3984.2,3941.92,3955,5346924.89
2019-02-20 22:00:00,3955,3958.07,3926.5,3953.4,4012475.25
2019-02-20 23:00:00,3953.4,3956.35,3922,3938.05,3858768.76
2019-02-21 00:00:00,3938.05,3961.99,3937.37,3956.97,3407517.11
2019-02-21 01:00:00,3956.97,3965.41,3941.46,3943.22,3094130.15
2019-02-21 02:00:00,3943.22,3954.95,3933.06,3952.55,2438030.68
2019-02-21 03:00:00,3952.55,3955.04,3937.83,3954.48,2248208.38
2019-02-21 04:00:00,3954.48,3966.64,3950.07,3963.23,2986276.37
2019-02-21 05:00:00,3963.23,3970.88,3943.58,3943.69,2366722.74
2019-02-21 06:00:00,3943.69,3964.6,3942.71,3958.82,1969771.25
2019-02-21 07:00:00,3958.82,3979,3956.4,3970.9,3572013.7
2019-02-21 08:00:00,3970.9,3975.84,3943.27,3955.19,3645463.59
2019-02-21 09:00:00,3955.19,3957.78,3944.29,3951.53,2747929.17
2019-02-21 10:00:00,3951.53,3958.36,3951.44,3953.86,3101549.66
2019-02-21 11:00:00,3953.86,3968,3948.34,3967.47,3162603.61
2019-02-21 12:00:00,3967.47,3967.84,3958,3964,1107330.17
2019-02-21 13:00:00,3964,3986.43,3960.92,3985,4464751.36
2019-02-21 14:00:00,3985,4015,3940,3956,7274014.86
2019-02-21 15:00:00,3956,3967.99,3954.59,3963.47,2278711.05
2019-02-21 16:00:00,3963.47,3966,3930,3943,4097969.05
2019-02-21 17:00:00,3943,3950.74,3903.5,3924.48,4556058.24
2019-02-21 18:00:00,3924.48,3935.89,3920,3932.26,2673153.41
2019-02-21 19:00:00,3932.26,3934.07,3901,3930.32,3119934.29
2019-02-21 20:00:00,3930.32,3935,3921.72,3925.31,2224028.85
2019-02-21 21:00:00,3925.31,3947,3920,3945.65,2696299.39
2019-02-21 22:00:00,3945.65,3946.29,3930.85,3937.08,2053028.11
2019-02-21 23:00:00,3937.08,3937.47,3924.27,3930.65,2082468.31
2019-02-22 00:00:00,3930.65,3932.81,3915,3924.7,2353029.2
2019-02-22 01:00:00,3924.7,3933.15,3922.87,3929.76,2131763.93
2019-02-22 02:00:00,3929.76,3931.18,3916,3921.58,1681443.56
2019-02-22 03:00:00,3921.58,3927.94,3916.01,3926.59,1880166.43
2019-02-22 04:00:00,3926.59,3936.35,3924.74,3926.34,1805755.44
2019-02-22 05:00:00,3926.34,3936,3923.88,3932.51,1369449.75
2019-02-22 06:00:00,3932.51,3933.05,3918.47,3918.98,1547590.72
2019-02-22 07:00:00,3918.98,3939.8,3918,3937.42,2067498.69
2019-02-22 08:00:00,3937.42,3945,3930.9,3937.06,2814492.45
2019-02-22 09:00:00,3937.06,3949,3934.87,3944.65,2758568.02
2019-02-22 10:00:00,3944.65,3961.61,3944.2,3959.2,4105896.04
2019-02-22 11:00:00,3959.2,3963.03,3950.05,3952.77,3374692.59
2019-02-22 12:00:00,3952.77,3959,3948.01,3956.3,2569885.73
2019-02-22 13:00:00,3956.3,3965.19,3952.21,3953.37,2185715.63
2019-02-22 14:00:00,3953.37,3959.72,3949.81,3949.81,1885375.69
2019-02-22 15:00:00,3949.81,3950.22,3927.79,3939.22,4502621.76
2019-02-22 16:00:00,3939.22,3968,3927.95,3964.23,4462656.39
2019-02-22 17:00:00,3964.23,3965.85,3950,3957.86,4093226.68
2019-02-22 18:00:00,3957.86,3958.94,3946.91,3952.98,2958176.26
2019-02-22 19:00:00,3952.98,3960.72,3948.67,3957.58,2720289.72
2019-02-22 20:00:00,3957.58,3974.9,3953.93,3959.26,3823858.04
2019-02-22 21:00:00,3959.26,3988,3958.75,3976.07,3640345.2
2019-02-22 22:00:00,3976.07,3981.49,3960,3972.24,3328134.57
2019-02-22 23:00:00,3972.24,3975.13,3936,3953.65,5003164.01
2019-02-23 00:00:00,3953.65,3960,3945.7,3952.57,2635402.11
2019-02-23 01:00:00,3952.57,3965.34,3943.71,3964,2834493.56
2019-02-23 02:00:00,3964,3967.72,3959.88,3965.03,2098326.49
2019-02-23 03:00:00,3965.03,3970.09,3958.93,3963.93,2236741.63
2019-02-23 04:00:00,3963.93,3965.75,3954.71,3956.14,1919456.74
2019-02-23 05:00:00,3956.14,3970,3952.86,3964.99,2034593.6
2019-02-23 06:00:00,3964.99,3971.21,3964.92,3969.92,1696758.3
2019-02-23 07:00:00,3969.92,3974.75,3962.63,3964.18,1584115.46
2019-02-23 08:00:00,3964.18,3964.35,3954.45,3959.02,2554672.65
2019-02-23 09:00:00,3959.02,3974,3957.85,3973.52,1894698.07
2019-02-23 10:00:00,3973.52,3973.52,3961.15,3967.08,2902996.13
2019-02-23 11:00:00,3967.08,3969.28,3960.1,3968.39,2819548.62
2019-02-23 12:00:00,3968.39,3969.06,3940,3946.46,3001997.98
2019-02-23 13:00:00,3946.46,3952.67,3937.06,3949.8,3185931.32
2019-02-23 14:00:00,3949.8,3954.36,3945.27,3953.52,2348107.7
2019-02-23 15:00:00,3953.52,3959.46,3950,3951.48,2284694.54
2019-02-23 16:00:00,3951.48,3953.4,3936,3944.85,2262916.78
2019-02-23 17:00:00,3944.85,3966.02,3936,3953.7,4908310.71
2019-02-23 18:00:00,3953.7,3960.73,3951.74,3959.9,2374209.58
2019-02-23 19:00:00,3959.9,3964.09,3950,3955.61,2336825.49
2019-02-23 20:00:00,3955.61,3960,3948.48,3958.62,2539630.03
2019-02-23 21:00:00,3958.62,3959.79,3948,3949.47,2048323.92
2019-02-23 22:00:00,3949.47,3953,3945.83,3950,1978647.85
2019-02-23 23:00:00,3950,3950.41,3936,3942.26,3282570.35
2019-02-24 00:00:00,3942.26,3989,3940.73,3970,4314536.09
2019-02-24 01:00:00,3970,4097.43,3950.49,4097.31,12073286.66
2019-02-24 02:00:00,4097.31,4139,4081.51,4094.5,8248260.59
2019-02-24 03:00:00,4094.5,4134,4093.74,4100.68,4430800.7
2019-02-24 04:00:00,4100.68,4157.67,4100.12,4142.51,4365613.38
2019-02-24 05:00:00,4142.51,4142.51,4114.15,4115,3872381.13
2019-02-24 06:00:00,4115,4127.21,4102,4120.02,3271150.96
2019-02-24 07:00:00,4120.02,4123,4110.8,4117.86,2912909.61
2019-02-24 08:00:00,4117.86,4143.88,4116.9,4138,4078201.42
2019-02-24 09:00:00,4138,4145.87,4130,4141.07,4336313.99
2019-02-24 10:00:00,4141.07,4170,4136.89,4161.45,4409580.27
2019-02-24 11:00:00,4161.45,4200.02,4157.66,4169.4,6987258.12
2019-02-24 12:00:00,4169.4,4178.88,4153,4157.95,3828178.09
2019-02-24 13:00:00,4157.95,4175.33,4155.99,4169.14,2895718.39
2019-02-24 14:00:00,4169.14,4180,4164.83,4171.3,4209004.18
2019-02-24 15:00:00,4171.3,4173.45,4156.5,4166.35,3650907.72
2019-02-24 16:00:00,4166.35,4171.84,4128.8,4138.12,4541599.09
2019-02-24 17:00:00,4138.12,4148.95,4120.7,4139.43,4451411.47
2019-02-24 18:00:00,4139.43,4155.88,4135.77,4148.47,3942452.71
2019-02-24 19:00:00,4148.47,4155.05,4140,4144.11,2957604.09
2019-02-24 20:00:00,4144.11,4146.89,4121,4121.93,5026351.41
2019-02-24 21:00:00,4121.93,4139.29,4101,4106.61,4548790.57
2019-02-24 22:00:00,4106.61,4187.2,3667,3790,27069812.27
2019-02-24 23:00:00,3790,3831.99,3763.41,3780.17,7913267.05
2019-02-25 00:00:00,3780.17,3783.7,3714,3757.77,7680974.31
2019-02-25 01:00:00,3757.77,3794.75,3755,3775.38,3970236.19
2019-02-25 02:00:00,3775.38,3802.62,3763.11,3794.76,4154167.09
2019-02-25 03:00:00,3794.76,3795.62,3777.75,3781.68,3824470.47
2019-02-25 04:00:00,3781.68,3798.34,3780,3794.15,3347247.31
2019-02-25 05:00:00,3794.15,3816.23,3785.57,3797.67,3932898.22
2019-02-25 06:00:00,3797.67,3798.32,3755.52,3770.14,3871109.52
2019-02-25 07:00:00,3770.14,3793.15,3742.08,3747.86,3169209.53
2019-02-25 08:00:00,3747.86,3782.13,3744,3774.88,4519801.37
2019-02-25 09:00:00,3774.88,3787.39,3769.2,3782.3,4020670.81
2019-02-25 10:00:00,3782.3,3800,3776.87,3799.27,4311153
2019-02-25 11:00:00,3799.27,3812.08,3789.77,3798.2,4053380.35
2019-02-25 12:00:00,3798.2,3811.47,3795.4,3806.97,3179947.21
2019-02-25 13:00:00,3806.97,3810,3780,3809.98,3795236.9
2019-02-25 14:00:00,3809.98,3817.3,3780,3808.03,4966018.47
2019-02-25 15:00:00,3808.03,3808.83,3775,3781.98,4554945.15
2019-02-25 16:00:00,3781.98,3793.73,3780.33,3793.47,2755959.97
2019-02-25 17:00:00,3793.47,3801.98,3786.71,3789.72,3372824.37
2019-02-25 18:00:00,3789.72,3805.26,3752,3798.08,5161773.71
2019-02-25 19:00:00,3798.08,3808.81,3790.96,3791.29,3996884.66
2019-02-25 20:00:00,3791.29,3819.24,3790.6,3807.2,3514203
2019-02-25 21:00:00,3807.2,3809.17,3799.91,3805.35,2791944.87
2019-02-25 22:00:00,3805.35,3807,3778.15,3795.97,3612201.46
2019-02-25 23:00:00,3795.97,3810,3790,3808.68,2928871.69
2019-02-26 00:00:00,3808.68,3849,3801.7,3848.45,5404113.45
2019-02-26 01:00:00,3848.45,3850,3825.48,3834.62,3405513.44
2019-02-26 02:00:00,3834.62,3868.55,3833.11,3866.34,4079126.45
2019-02-26 03:00:00,3866.34,3869,3849.81,3855.19,3267090.09
2019-02-26 04:00:00,3855.19,3862.18,3810.01,3839.18,4028538.07
2019-02-26 05:00:00,3839.18,3844.44,3814.34,3815.12,2786935.56
2019-02-26 06:00:00,3815.12,3841.83,3815.12,3836.14,2381642.98
2019-02-26 07:00:00,3836.14,3844,3825.31,3827.43,2439722.28
2019-02-26 08:00:00,3827.43,3830,3820.37,3829.94,2935063.75
2019-02-26 09:00:00,3829.94,3830,3826.37,3830,1804327.91
2019-02-26 10:00:00,3830,3838.4,3829.97,3834.01,3986431.08
2019-02-26 11:00:00,3834.01,3839.94,3834,3837.76,1573313.55
2019-02-26 12:00:00,3837.76,3837.76,3821.51,3827.39,2863401.86
2019-02-26 13:00:00,3827.39,3831.61,3782.15,3811.71,4387045.02
2019-02-26 14:00:00,3811.71,3815.28,3786.54,3800,4127651.32
2019-02-26 15:00:00,3800,3809.12,3796.12,3805.44,5371145.4
2019-02-26 16:00:00,3805.44,3812.41,3804.98,3810.65,2096002.79
2019-02-26 17:00:00,3810.65,3813.07,3788.41,3810.33,2951960.4
2019-02-26 18:00:00,3810.33,3826.94,3809.86,3817.2,3365369.36
2019-02-26 19:00:00,3817.2,3822.17,3803.06,3807.43,2814513.23
2019-02-26 20:00:00,3807.43,3813,3797.31,3805,3202554.69
2019-02-26 21:00:00,3805,3805.32,3787.8,3799.55,4476910.8
2019-02-26 22:00:00,3799.55,3827.93,3796.35,3819.47,4051947.78
2019-02-26 23:00:00,3819.47,3830,3814.26,3821.01,2874185.16
2019-02-27 00:00:00,3821.01,3822.57,3803.49,3809.13,2953285.48
2019-02-27 01:00:00,3809.13,3813.5,3792.47,3810.23,3165933.11
2019-02-27 02:00:00,3810.23,3821.94,3802.45,3804.86,2956629.24
2019-02-27 03:00:00,3804.86,3819.55,3801.69,3812.8,2465455.09
2019-02-27 04:00:00,3812.8,3818.74,3805.99,3807.14,2341103.45
2019-02-27 05:00:00,3807.14,3815.62,3800,3802.46,2021745.66
2019-02-27 06:00:00,3802.46,3814.59,3800,3810.66,2206692.55
2019-02-27 07:00:00,3810.66,3812.67,3803.92,3809.12,1931094.81
2019-02-27 08:00:00,3809.12,3809.95,3791.58,3802.8,2713470.87
2019-02-27 09:00:00,3802.8,3805.14,3795.01,3798.69,2308007.53
2019-02-27 10:00:00,3798.69,3818,3798.11,3813.12,2220305.59
2019-02-27 11:00:00,3813.12,3822.28,3810.85,3820.33,2602880.14
2019-02-27 12:00:00,3820.33,3826.74,3815.25,3815.9,3023594.94
2019-02-27 13:00:00,3815.9,3827.94,3814.46,3823.08,2648172.93
2019-02-27 14:00:00,3823.08,3823.08,3813.84,3816.15,1677126.83
2019-02-27 15:00:00,3816.15,3827.79,3815,3823.93,2629187.5
2019-02-27 16:00:00,3823.93,3829,3820.26,3821.42,3067808.05
2019-02-27 17:00:00,3821.42,3824,3817.02,3819.21,1025352.77
2019-02-27 18:00:00,3819.21,3825,3816.77,3818.68,1214849.21
2019-02-27 19:00:00,3818.68,3824.76,3817.94,3824.03,1566767.44
2019-02-27 20:00:00,3824.03,3829,3820,3821.39,3017326.05
2019-02-27 21:00:00,3821.39,3835.07,3818.01,3821.96,4060326.01
2019-02-27 22:00:00,3821.96,3822.01,3788.66,3810.13,5401473.13
2019-02-27 23:00:00,3810.13,3811.95,3800,3806.57,5523349.23
2019-02-28 00:00:00,3806.57,3814.15,3801.58,3810.9,6152293.26
2019-02-28 01:00:00,3810.9,3815.57,3808.53,3814.52,6002980.89
2019-02-28 02:00:00,3814.52,3815.02,3804.69,3808.99,3034074.61
2019-02-28 03:00:00,3808.99,3813.91,3806.82,3811.96,1813883.65
2019-02-28 04:00:00,3811.96,3813.94,3688,3740.6,6900902.79
2019-02-28 05:00:00,3740.6,3770.55,3725,3770.55,3529034.54
2019-02-28 06:00:00,3770.55,3796.55,3759.87,3789.48,2537927.26
2019-02-28 07:00:00,3789.48,3828.47,3788.9,3816.76,5065147.23
2019-02-28 08:00:00,3816.76,3828,3808.95,3825.75,3374761.02
2019-02-28 09:00:00,3825.75,3832.39,3817.49,3825.99,3001721.61
2019-02-28 10:00:00,3825.99,3830,3815.25,3816.74,2412739.79
2019-02-28 11:00:00,3816.74,3822.18,3811.02,3817.89,2065447.06
2019-02-28 12:00:00,3817.89,3824.33,3815.93,3820.96,2252596.31
2019-02-28 13:00:00,3820.96,3830,3820.36,3828.52,2356570.97
2019-02-28 14:00:00,3828.52,3828.52,3817,3818.66,2317069.75
2019-02-28 15:00:00,3818.66,3823,3812.06,3821.48,2495733.85
2019-02-28 16:00:00,3821.48,3845,3820.98,3837.06,3213242.69
2019-02-28 17:00:00,3837.06,3849.01,3831.26,3836.8,3447015.35
2019-02-28 18:00:00,3836.8,3838.2,3821.94,3828.42,3043559.12
2019-02-28 19:00:00,3828.42,3838.31,3828.02,3832.63,2525651.64
2019-02-28 20:00:00,3832.63,3838.1,3825,3829.84,2571744.95
2019-02-28 21:00:00,3829.84,3831.24,3824.8,3828.39,1794412.19
2019-02-28 22:00:00,3828.39,3835.78,3824.85,3830.35,3237350.65
2019-02-28 23:00:00,3830.35,3890,3768.66,3851.74,10125206.11
2019-03-01 00:00:00,3851.74,3871.6,3810,3834.21,4609390.39
2019-03-01 01:00:00,3834.21,3834.74,3800,3814.51,1772116.99
2019-03-01 02:00:00,3814.51,3835.73,3805,3830.84,1269432.16
2019-03-01 03:00:00,3830.84,3837.2,3810.88,3821.1,2275875.9
2019-03-01 04:00:00,3821.1,3828,3807.88,3820.34,2043653.67
2019-03-01 05:00:00,3820.34,3826,3815.68,3820.85,1533984.75
2019-03-01 06:00:00,3820.85,3822.35,3805,3818.73,1813669.17
2019-03-01 07:00:00,3818.73,3824.35,3812.3,3813.82,1565912.98
2019-03-01 08:00:00,3813.82,3823.75,3813.5,3819.13,1621317.23
2019-03-01 09:00:00,3819.13,3827,3814,3825.02,2282765.65
2019-03-01 10:00:00,3825.02,3827,3818.53,3822.44,1770779.67
2019-03-01 11:00:00,3822.44,3832.62,3822.24,3826.41,1638919.08
2019-03-01 12:00:00,3826.41,3827.43,3821.97,3823,1593062.69
2019-03-01 13:00:00,3823,3826.81,3822.98,3825.51,1365498.79
2019-03-01 14:00:00,3825.51,3827.84,3823.26,3826.11,1519462.21
2019-03-01 15:00:00,3826.11,3838.36,3825,3838.36,3953002.29
2019-03-01 16:00:00,3838.36,3839.16,3830,3834.12,2294100.19
2019-03-01 17:00:00,3834.12,3852.28,3833.14,3835,2391568.54
2019-03-01 18:00:00,3835,3837.56,3821,3832.51,918030.72
2019-03-01 19:00:00,3832.51,3834,3824.33,3827.11,596143.05
2019-03-01 20:00:00,3827.11,3828.89,3823.47,3827.54,685777.02
2019-03-01 21:00:00,3827.54,3836.02,3821.06,3834.85,988740.61
2019-03-01 22:00:00,3834.85,3837.51,3825.86,3837.15,798142.55
2019-03-01 23:00:00,3837.15,3838.52,3827.99,3830.16,903827.84
2019-03-02 00:00:00,3830.16,3847.74,3830.08,3837.57,1610557.67
2019-03-02 01:00:00,3837.57,3856.47,3837.44,3848.32,1363847.75
2019-03-02 02:00:00,3848.32,3851.88,3840,3848.02,1763061.15
2019-03-02 03:00:00,3848.02,3851.96,3843.48,3845.61,1502889.67
2019-03-02 04:00:00,3845.61,3850,3840,3844.3,1550951.61
2019-03-02 05:00:00,3844.3,3850.78,3841.71,3848.83,1439462.84
2019-03-02 06:00:00,3848.83,3857.21,3821,3830.04,2043614.21
2019-03-02 07:00:00,3830.04,3853.21,3822.08,3823.37,2948932.48
2019-03-02 08:00:00,3823.37,3833,3820.06,3828.53,1425094.27
2019-03-02 09:00:00,3828.53,3837,3826.24,3835.09,1544933.62
2019-03-02 10:00:00,3835.09,3839.11,3833.65,3836,1391677.58
2019-03-02 11:00:00,3836,3839.99,3834.93,3835.07,1477948.33
2019-03-02 12:00:00,3835.07,3835.6,3802,3815.22,4564853.01
2019-03-02 13:00:00,3815.22,3824,3812,3816.78,2132354.22
2019-03-02 14:00:00,3816.78,3821.71,3814.1,3816.5,1542529.56
2019-03-02 15:00:00,3816.5,3816.78,3795.56,3802.69,2337202.87
2019-03-02 16:00:00,3802.69,3811.3,3773.47,3806.57,4816352.61
2019-03-02 17:00:00,3806.57,3815.07,3802.33,3805.5,2069185.34
2019-03-02 18:00:00,3805.5,3811.7,3803,3811.4,2017583.32
2019-03-02 19:00:00,3811.4,3825.27,3809.72,3817.57,2154501.39
2019-03-02 20:00:00,3817.57,3823.75,3812.45,3816.46,1734604.7
2019-03-02 21:00:00,3816.46,3828.66,3815.35,3820.37,2034398.07
2019-03-02 22:00:00,3820.37,3826.3,3812.87,3814.67,3752611.21
2019-03-02 23:00:00,3814.67,3828,3809.2,3812.69,3741343.95
2019-03-03 00:00:00,3812.69,3824.01,3798.81,3813.23,4486560.2
2019-03-03 01:00:00,3813.23,3816.4,3803.17,3804.03,3668053.79
2019-03-03 02:00:00,3804.03,3819.52,3803.22,3816.72,2730539.3
2019-03-03 03:00:00,3816.72,3821,3813.49,3820.2,2739303.25
2019-03-03 04:00:00,3820.2,3821.91,3807.75,3811.32,3702587.63
2019-03-03 05:00:00,3811.32,3821.73,3810.29,3820.68,4261503.03
2019-03-03 06:00:00,3820.68,3822.55,3814.1,3818.31,4024113.53
2019-03-03 07:00:00,3818.31,3823.9,3818.09,3820.23,3038670.9
2019-03-03 08:00:00,3820.23,3830,3819.03,3826.64,4837847.79
2019-03-03 09:00:00,3826.64,3833.82,3823.65,3826.72,4206272.63
2019-03-03 10:00:00,3826.72,3828.18,3816,3819.94,3493667.06
2019-03-03 11:00:00,3819.94,3825.35,3818.44,3825.14,3679014.16
2019-03-03 12:00:00,3825.14,3830,3822.83,3823.63,4150350.8
2019-03-03 13:00:00,3823.63,3825.4,3820.45,3824.7,3780447.41
2019-03-03 14:00:00,3824.7,3827,3821.89,3824.59,3501491.57
2019-03-03 15:00:00,3824.59,3830.05,3822,3825.36,2460291.52
2019-03-03 16:00:00,3825.36,3834.44,3810,3820.73,5800697.88
2019-03-03 17:00:00,3820.73,3828.13,3812.17,3823.66,3307631.11
2019-03-03 18:00:00,3823.66,3826.75,3823.25,3826.13,2457343.41
2019-03-03 19:00:00,3826.13,3831,3820.57,3821,3012654.32
2019-03-03 20:00:00,3821,3823.35,3816.98,3822.84,3683167.86
2019-03-03 21:00:00,3822.84,3825,3793,3822.62,5659837.28
2019-03-03 22:00:00,3822.62,3824.94,3810.28,3813.17,4997651.63
2019-03-03 23:00:00,3813.17,3814.38,3794.12,3798.17,5846324.26
2019-03-04 00:00:00,3798.17,3810.55,3785,3805.4,5250799.47
2019-03-04 01:00:00,3805.4,3812,3803,3811.02,2802905.76
2019-03-04 02:00:00,3811.02,3811.02,3802.45,3809.1,3156624.97
2019-03-04 03:00:00,3809.1,3809.95,3804.2,3807.68,4478991.96
2019-03-04 04:00:00,3807.68,3820,3807.68,3813.86,2564690.02
2019-03-04 05:00:00,3813.86,3813.97,3805.85,3808.26,4283057.63
2019-03-04 06:00:00,3808.26,3811.88,3798.69,3805.72,4547459.08
2019-03-04 07:00:00,3805.72,3808.91,3782,3806.94,8155160.93
2019-03-04 08:00:00,3806.94,3827.58,3806.68,3827,8477739.6
2019-03-04 09:00:00,3827,3827.73,3818.84,3824.22,6190826.17
2019-03-04 10:00:00,3824.22,3824.26,3810.66,3811.46,5776222.48
2019-03-04 11:00:00,3811.46,3811.46,3792.19,3800.1,7107217.29
2019-03-04 12:00:00,3800.1,3800.52,3743.27,3756.06,10855692.64
